image_path,true_class,predicted_class,confidence,cat_probability,dog_probability
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.452.jpg,猫,狗,0.528562,0.471438,0.528562
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5996.jpg,狗,猫,0.528533,0.528533,0.471467
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4595.jpg,猫,狗,0.528256,0.471744,0.528256
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4980.jpg,狗,猫,0.527902,0.527902,0.472098
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9349.jpg,猫,狗,0.527366,0.472634,0.527366
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6606.jpg,狗,猫,0.526785,0.526785,0.473215
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7492.jpg,猫,狗,0.526618,0.473382,0.526618
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11849.jpg,狗,猫,0.526382,0.526382,0.473618
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6986.jpg,狗,猫,0.526367,0.526367,0.473633
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6001.jpg,狗,猫,0.525435,0.525435,0.474565
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9955.jpg,狗,猫,0.524742,0.524742,0.475258
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11254.jpg,猫,狗,0.524057,0.475943,0.524057
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5445.jpg,猫,狗,0.523793,0.476207,0.523793
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3810.jpg,猫,狗,0.523679,0.476321,0.523679
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5626.jpg,猫,狗,0.522513,0.477487,0.522513
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1698.jpg,猫,狗,0.522474,0.477526,0.522474
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.955.jpg,猫,狗,0.520579,0.479421,0.520579
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11338.jpg,猫,狗,0.520157,0.479843,0.520157
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.792.jpg,狗,猫,0.519716,0.519716,0.480284
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8259.jpg,猫,狗,0.519315,0.480685,0.519315
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3746.jpg,狗,猫,0.519054,0.519054,0.480946
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11507.jpg,狗,猫,0.518617,0.518617,0.481383
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.811.jpg,猫,狗,0.518493,0.481507,0.518493
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1373.jpg,猫,狗,0.517976,0.482024,0.517976
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.207.jpg,狗,猫,0.517619,0.517619,0.482381
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1521.jpg,狗,猫,0.517503,0.517503,0.482497
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3815.jpg,猫,狗,0.516655,0.483345,0.516655
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6507.jpg,猫,狗,0.516461,0.483539,0.516461
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2621.jpg,狗,猫,0.516159,0.516159,0.483841
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1529.jpg,狗,猫,0.516061,0.516061,0.483939
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4838.jpg,猫,狗,0.515996,0.484004,0.515996
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2116.jpg,狗,猫,0.515004,0.515004,0.484996
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4021.jpg,猫,狗,0.514611,0.485389,0.514611
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7759.jpg,猫,狗,0.514521,0.485479,0.514521
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12007.jpg,猫,狗,0.514410,0.485590,0.514410
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8521.jpg,猫,狗,0.514316,0.485684,0.514316
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5830.jpg,狗,猫,0.512498,0.512498,0.487502
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4218.jpg,狗,猫,0.512143,0.512143,0.487857
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12409.jpg,狗,猫,0.512080,0.512080,0.487921
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.703.jpg,猫,狗,0.512011,0.487989,0.512011
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5808.jpg,猫,狗,0.511807,0.488193,0.511807
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1381.jpg,狗,猫,0.511789,0.511789,0.488211
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2265.jpg,狗,猫,0.511717,0.511717,0.488283
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6058.jpg,猫,狗,0.510949,0.489051,0.510949
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1088.jpg,猫,狗,0.510656,0.489344,0.510656
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.439.jpg,狗,猫,0.510108,0.510108,0.489892
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10310.jpg,狗,猫,0.509554,0.509554,0.490446
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12333.jpg,狗,猫,0.509527,0.509527,0.490473
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4428.jpg,狗,猫,0.509494,0.509494,0.490506
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8494.jpg,猫,狗,0.509457,0.490543,0.509457
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.313.jpg,猫,狗,0.509243,0.490757,0.509243
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3289.jpg,狗,猫,0.509093,0.509093,0.490907
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1613.jpg,狗,猫,0.508921,0.508921,0.491079
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12391.jpg,狗,猫,0.508590,0.508590,0.491410
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1057.jpg,猫,狗,0.508569,0.491431,0.508569
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11445.jpg,猫,狗,0.508242,0.491758,0.508242
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.464.jpg,狗,猫,0.507827,0.507827,0.492173
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2364.jpg,狗,猫,0.507193,0.507193,0.492807
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5348.jpg,狗,猫,0.507140,0.507140,0.492860
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4489.jpg,狗,猫,0.506499,0.506499,0.493501
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11195.jpg,狗,猫,0.505875,0.505875,0.494125
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1985.jpg,猫,狗,0.504746,0.495254,0.504746
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5938.jpg,狗,猫,0.504691,0.504691,0.495309
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4584.jpg,猫,狗,0.504531,0.495469,0.504531
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8350.jpg,猫,狗,0.504502,0.495498,0.504502
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7386.jpg,狗,猫,0.504460,0.504460,0.495540
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9799.jpg,猫,狗,0.504098,0.495902,0.504098
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4031.jpg,狗,猫,0.503578,0.503578,0.496422
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1259.jpg,猫,狗,0.503398,0.496602,0.503398
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12452.jpg,猫,狗,0.503186,0.496814,0.503186
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2978.jpg,猫,狗,0.502689,0.497311,0.502689
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6346.jpg,猫,狗,0.502670,0.497330,0.502670
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5323.jpg,狗,猫,0.502566,0.502566,0.497434
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11415.jpg,狗,猫,0.501541,0.501541,0.498459
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11839.jpg,猫,狗,0.500612,0.499388,0.500612
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2758.jpg,猫,狗,0.500372,0.499628,0.500372
